"EntityId","Labels","Domain","SourceFile"
"automation.normal_badrumsfonster_lag_fukt","Area: Badrum; Automation; FÃ¶nsterljus","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.normal_efter_maxtid","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.normal_hog_fukt_i_huset","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.normal_vid_stabiliserad_fukt","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.ny_enhet_hittad","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.person_detection_notify","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml"
"automation.person_detection_notify_delayed","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.person_detection_notify_immediate","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.person_motion_light_control","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml"
"automation.person_motion_light_control_frontside_cam10_cam9","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"automation.person_motion_light_control_frontside_garage","Area: Garage; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.person_motion_light_control_frontside_test","Automation; Frigate","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_person_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-lovelace.yaml"
"automation.pi_3b_lux_offline","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml"
"automation.pi_b_offline","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml"
"automation.raspberry_pi_offline_larm","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.reolink_animal_detection_snapshot","Automation; Reolink","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-camera.yaml"
"automation.reolink_person_detection_snapshot","Automation; Reolink","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-camera.yaml"
"automation.reset_timer_nar_vent_satts_till_normal","Automation; Media/TTS","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.restart_timer_badrum","Area: Badrum; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.ringklocka_hantering","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.satt_larm_for_vent","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.satt_pa_mediaspelare_vid_listen_to_chromecast_ultra","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.satt_pa_mediaspelare_vid_listen_to_radio","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.satt_pa_mediaspelare_vid_listen_to_spotify","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.satt_pa_mediaspelare_vid_watch_chromecast","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.satt_pa_mediaspelare_vid_watch_chromecast_ultra","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.satt_pa_mediaspelare_vid_watch_tv","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.satt_pa_subbas_vid_hog_volym","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.satt_pa_subbas_vid_poweron","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.satt_pa_tv_bank_vid_rorelse","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.second_automation","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\extra\tests\test_generate_ui_dashboards.py"
"automation.second_internal_id","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\extra\tests\test_generate_ui_dashboards.py"
"automation.single_file_alert","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\extra\tests\test_generate_ui_dashboards.py"
"automation.skicka_ljusstyrka_till_flacksta","Automation; Ljusstyrka","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"automation.skicka_utetemp_till_flacksta","Area: Ute; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"automation.slack_skrivbordsbelysning","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.spabad_resolver","Automation; Spabad","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.spabadbelysning_input_select","Automation; Spabad","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.stang_av_subbas_vid_lag_volym","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.stang_av_subbas_vid_poweroff","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.stanger_av_rorelsedetektor_kok_reset","Area: KÃ¶k; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"automation.starta_avfuktare_vid_hog_fukt","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml"
"automation.startar_max_timer_badrum","Area: Badrum; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.startar_timers_1","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"automation.startar_timers_2","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"automation.startar_timers_kok","Area: KÃ¶k; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"automation.stoppa_avfuktare_vid_lag_fukt","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml"
"automation.tand_ovrig_belysning_i_rummet","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.tand_skrivbordsbelysning","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.temperature_too_high","Automation; LED; Temperatur","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-packages-detailed.yaml"
"automation.test_alert","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\extra\tests\test_generate_ui_dashboards.py"
"automation.test_motion_light_control","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.test_motion_radio_control_backside","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.tradgardsbelysning_input_select","Automation; TrÃ¤dgÃ¥rd","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.tradgardsbelysning_resolver","Automation; TrÃ¤dgÃ¥rd","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.turn_off","Automation; Frigate; Volvo","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_person_detected.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\integrations\volvo.yaml"
"automation.turn_off_deck_light_after_10_minutes_failsafe","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.turn_off_max_speed_when_available_again","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.turn_on","Automation; Frigate","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\frigate\frigate_animal_detected.yaml"
"automation.tv_ljuslage","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.updated_home_assistant_log","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\logging\logbook.yaml"
"automation.utebelysning_changed","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml"
"automation.uterum_larm_hog_temp","Area: Uterum; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.uterum_mogelvarning","Area: Uterum; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\packages\climate\diagnostics.yaml"
"automation.uterumsbelysning_input_select","Area: Uterum; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.uterumsbelysning_resolver","Area: Uterum; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.varning_hog_temperatur","Automation; Temperatur","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml"
"automation.vent_off_60_borta_ute_24_c_inne_23_c","Area: Ute; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.vent_off_60_borta_ute_24degc_inne_23degc","Area: Ute; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.vent_off_borta_ute_24_c_60_inne_23_c","Area: Ute; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.vent_off_borta_ute_24degc_60_inne_23degc","Area: Ute; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.vent_off_inne_23_c_borta_60_ute_24_c","Area: Ute; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.vent_off_inne_23degc_borta_60_ute_24degc","Area: Ute; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.vent_off_ute_24_c_borta_60_inne_23_c","Area: Ute; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.vent_off_ute_24degc_borta_60_inne_23degc","Area: Ute; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.vent_on_60_off","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.vent_on_hemma_off","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.vent_on_inne_23_c_off","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.vent_on_inne_23degc_off","Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
"automation.vent_on_ute_22_c_off","Area: Ute; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automation.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-automations-v2.yaml"
"automation.vent_on_ute_22degc_off","Area: Ute; Automation","automation","C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-climate.yaml | C:\Users\micke\Documents\GitHub\Home-AssistantConfig\ui-ventilation.yaml"
